Date	ABB	Actelion	Adecco	Alcon	Alusuisse	Baloise	Ciba_SC	Ciba_Geigy_I	Ciba_Geigy_PS	Clariant	Compagnie_Financiere_Richemont	Credit_Suisse_Group	Credit_Suisse_Holding	Elektrowatt	EMS_Chemie_Holding	Geberit	Georg_Fischer	Givaudan	Holcim	Jacobs_Suchard	Julius_Baer_Group	Kudelski	LafargeHolcim	Lonza_Group	Merck_Serono	Nestle_I	Nestle_PS	Nobel_Biocare_Holding	Novartis_I	Novartis_N	OC_Oerlikon_Corporation	Pargesa_Holding	Partners_Group	Roche_Holding	SAirGroup	Sandoz_PS	Sandoz_N	Schweizerische_Volksbank_StN	Schweizerische_Volksbank_ST	SGS	Sika	Societe_Internationale_Pirelli	Sulzer	Swiss_Bank_I	Swiss_Bank_PS	Swiss_Bank_N	Swiss_Life_Holding_I	Swiss_Life_Holding_N	Swiss_Re	Swissair	Swisscom	Syngenta	Synthes	The_Swatch_Group_I	The_Swatch_Group_N	Transocean	UBS_N	UBS_PS	UBS_I	Winterthur	Zurich_Insurance_Group_I	Zurich_Insurance_Group_N
2004-06-30	6.392	NA	61.627	NA	NA	54.4	87.8	NA	NA	16.501	14.277	39.763	NA	NA	NA	NA	NA	685.26	NA	NA	6.616	36	58.374	58.773	789	NA	33.4	NA	NA	55.25	19.507	NA	NA	124	NA	NA	NA	NA	NA	672.323	NA	NA	NA	NA	NA	NA	138.835	NA	81.35	NA	411.309	97.47	NA	163	33.4	NA	39.065	NA	NA	NA	NA	197.75
2004-07-30	6.448	NA	58.665	NA	NA	50.15	85.9	NA	NA	15.554	14.43	37.108	NA	NA	NA	NA	NA	692.822	NA	NA	6.559	36.25	57.388	52.382	792	NA	32.7	NA	NA	57.25	18.297	NA	NA	126.5	NA	NA	NA	NA	NA	677.238	NA	NA	NA	NA	NA	NA	118.576	NA	74.75	NA	413.296	99.75	NA	163	33.2	NA	37.891	NA	NA	NA	NA	181
2004-08-31	6.691	NA	57.973	NA	NA	47.85	74.95	NA	NA	13.886	14.124	35.707	NA	NA	NA	NA	NA	741.971	NA	NA	6.482	36.6	58.159	52.058	808	NA	29.95	NA	NA	58.55	14.976	NA	NA	122.75	NA	NA	NA	NA	NA	680.187	NA	NA	NA	NA	NA	NA	108.844	NA	71.7	NA	415.78	107.3	NA	155.75	32.3	NA	37.582	NA	NA	NA	NA	176.75
2004-09-30	7.111	NA	61.232	NA	NA	48.25	75.63	NA	NA	13.48	15.084	36.024	NA	NA	NA	NA	NA	717.396	NA	NA	6.521	35.5	56.445	52.289	771	NA	28.6	NA	NA	58.2	15.218	NA	NA	129	NA	NA	NA	NA	NA	673.306	NA	NA	NA	NA	NA	NA	117.384	NA	71.85	NA	430.185	112.25	NA	168.5	34.35	NA	38.91	NA	NA	NA	NA	178
2004-10-29	6.458	NA	56.936	NA	NA	47.45	80.15	NA	NA	14.607	14.822	37.018	NA	NA	NA	NA	NA	707.472	NA	NA	6.378	36.3	54.859	54.188	744.5	NA	28.325	NA	NA	57.1	13.752	NA	NA	122.4	NA	NA	NA	NA	NA	749.975	NA	NA	NA	NA	NA	NA	121.635	NA	73.5	NA	428.447	107.72	127.6	160.5	33	NA	38.201	NA	NA	NA	NA	170.5
2004-11-30	6.57	NA	56.097	NA	NA	47.95	80.06	NA	NA	16.005	15.128	40.182	NA	NA	NA	NA	NA	712.671	NA	NA	6.411	42.85	55.974	57.059	733	NA	29.25	NA	NA	54.6	16.671	NA	NA	120	NA	NA	NA	NA	NA	748.009	NA	NA	NA	NA	NA	NA	119.013	NA	76.15	NA	444.343	113.66	123.4	157.1	32.1	NA	40.769	NA	NA	NA	NA	175.4
2004-12-31	5.926	NA	56.541	NA	NA	52.5	84.19	NA	NA	16.546	16.525	43.21	NA	NA	NA	NA	NA	707.945	NA	NA	6.516	41.8	58.717	59.283	749	NA	29.75	NA	NA	57.3	15.634	NA	NA	130.9	NA	NA	NA	NA	NA	782.903	NA	NA	NA	NA	NA	NA	131.487	NA	81.1	NA	445.088	113.95	127.5	166.9	33.8	NA	42.207	NA	NA	NA	NA	189.6
2005-01-31	6.103	NA	60.837	NA	NA	55.95	83.61	NA	NA	17.583	16.241	43.256	NA	NA	NA	NA	NA	708.89	NA	NA	7.915	46.05	63.645	67.804	735.5	NA	31.2	NA	NA	57	18.055	NA	NA	126.6	NA	NA	NA	NA	NA	826.152	NA	NA	NA	NA	NA	NA	141.815	NA	81.3	NA	446.578	120.64	136.2	166.1	33.45	NA	42.694	NA	NA	NA	NA	197.7
2005-02-28	6.588	NA	62.664	NA	NA	60.85	80.06	NA	NA	17.988	16.045	45.787	NA	NA	NA	NA	NA	740.081	NA	NA	7.853	44.1	66.088	67.202	855	NA	32.25	NA	NA	58.25	21.928	NA	NA	122.5	NA	NA	NA	NA	NA	844.336	NA	NA	NA	NA	NA	NA	140.861	NA	85.25	NA	453.533	122.72	140.5	161.3	32.4	NA	44.664	NA	NA	NA	NA	214.1
2005-03-31	6.934	NA	64.887	NA	NA	57.5	75.34	NA	NA	18.619	16.394	46.419	NA	NA	NA	NA	NA	725.903	NA	NA	7.896	43.15	63.045	67.804	868	NA	32.725	NA	NA	55.8	23.243	NA	NA	128.2	NA	NA	NA	NA	NA	847.285	NA	NA	NA	NA	NA	NA	142.847	NA	85.65	NA	435.65	117.81	133	164.4	33.3	NA	44.708	NA	NA	NA	NA	209.9
2005-04-29	6.887	NA	56.689	NA	NA	60.8	72.51	NA	NA	16.771	15.477	45.109	NA	NA	NA	NA	NA	708.89	NA	NA	7.334	39.1	61.974	66.369	761.5	NA	31.3	NA	NA	57.9	23.519	NA	NA	143.6	NA	NA	NA	NA	NA	791.258	NA	NA	NA	NA	NA	NA	130.056	NA	78.9	NA	408.825	116.31	134.9	152.4	31.15	NA	42.141	NA	NA	NA	NA	200.5
2005-05-31	7.605	NA	58.368	NA	NA	65.2	74.25	NA	NA	15.779	16.591	45.199	NA	NA	NA	NA	NA	702.746	NA	NA	7.239	43.95	65.06	70.583	761.5	NA	32.85	NA	NA	60.95	24.211	NA	NA	157.4	NA	NA	NA	NA	NA	861.537	NA	NA	NA	NA	NA	NA	131.01	NA	77.3	NA	415.283	121.96	137.1	165	34.15	NA	42.606	NA	NA	NA	NA	207.5
2005-06-30	7.839	NA	57.677	NA	NA	64	74.7	NA	NA	15.595	18.817	45.696	NA	NA	NA	NA	NA	704.636	NA	NA	7.463	46.9	66.86	65.72	819	NA	32.8	NA	NA	61.05	24.35	NA	NA	162.2	NA	NA	NA	NA	NA	865.469	NA	NA	NA	NA	NA	NA	134.426	NA	78.8	NA	415.283	124.42	140.7	180	36.65	NA	44.266	NA	NA	NA	NA	220.8
2005-07-29	8.193	NA	63.652	NA	NA	67.3	77.1	NA	NA	16.372	19.821	48.815	NA	NA	NA	NA	NA	730.629	NA	NA	7.787	51.9	68.317	65.906	865.5	NA	35.35	NA	NA	62.7	25.456	NA	NA	175.2	NA	NA	NA	NA	NA	951.475	NA	NA	NA	NA	NA	NA	144.357	NA	82	NA	422.734	129.52	139.8	184.7	38.05	NA	46.877	NA	NA	NA	NA	229
2005-08-31	8.436	NA	59.01	NA	NA	66.5	76.35	NA	NA	16.418	20.76	49.131	NA	NA	NA	NA	NA	758.512	NA	NA	7.796	50.8	69.603	66.276	831	NA	35.2	NA	NA	60.8	24.765	NA	NA	173.2	NA	NA	NA	NA	NA	958.356	NA	NA	NA	NA	NA	NA	142.204	NA	80.8	NA	419.257	128.46	151	174	35.75	NA	45.417	NA	NA	NA	NA	221.7
2005-09-30	8.828	NA	58.368	NA	NA	65	76.35	NA	NA	17.013	22.376	51.798	NA	NA	NA	NA	NA	783.56	NA	NA	9.643	51.05	73.674	70.769	851	NA	37.9	NA	NA	65.65	23.699	NA	NA	179.8	NA	NA	NA	NA	NA	981.455	NA	NA	NA	NA	NA	NA	148.783	NA	85	NA	420.25	130.49	151.4	178.3	36.6	NA	48.692	NA	NA	NA	NA	220.5
2005-10-31	9.201	NA	54.319	NA	NA	65.7	74.05	NA	NA	15.732	21.415	51.482	NA	NA	NA	NA	NA	785.45	NA	NA	9.519	45.7	68.746	68.823	834	NA	38.4	59	NA	69.35	NA	NA	NA	192.6	NA	NA	NA	NA	NA	933.783	NA	NA	NA	NA	NA	NA	161.939	NA	87.05	NA	421.741	133.09	136.5	178.8	36.65	NA	48.471	NA	NA	NA	NA	219.9
2005-11-30	10.778	NA	59.257	NA	NA	70.2	77.25	NA	NA	16.372	22.703	57.9	NA	NA	NA	NA	NA	791.594	NA	NA	10.371	40.1	73.16	69.009	964	NA	39	59.45	NA	68.85	NA	NA	NA	197.6	NA	NA	NA	NA	NA	1046.819	NA	NA	NA	NA	NA	NA	170.873	NA	97.1	NA	409.074	139.25	141.5	190	38.8	NA	53.694	NA	NA	NA	NA	268.5
2005-12-30	11.898	NA	59.85	NA	NA	76.75	85	NA	NA	17.699	24.973	60.567	NA	NA	NA	NA	NA	841.688	NA	NA	10.461	39.05	76.717	74.474	1047	NA	39.3	57.36	NA	69.05	NA	NA	NA	197.3	NA	NA	NA	NA	NA	1089.085	NA	NA	NA	NA	NA	NA	193.044	NA	96.2	NA	412.054	157.45	147.6	195	39.75	NA	55.376	NA	NA	NA	NA	280
2006-01-31	12.971	NA	70.516	NA	NA	81	81.2	NA	NA	17.653	25.388	67.482	NA	NA	NA	NA	NA	859.647	NA	NA	11.54	40.55	82.932	74.566	967.5	NA	37.5	57.56	NA	70.2	NA	NA	NA	202	NA	NA	NA	NA	NA	1178.532	NA	NA	NA	NA	NA	NA	189.227	NA	95.05	NA	390.197	156.49	153.1	207.2	41.85	NA	61.529	NA	NA	NA	NA	280
2006-02-28	14.651	NA	71.109	NA	NA	83.15	81.2	NA	NA	18.339	24.952	65.719	NA	NA	NA	NA	NA	888.003	NA	NA	12.675	37	88.632	78.874	925	NA	38.575	58.16	NA	70.6	NA	NA	NA	193.9	NA	NA	NA	NA	NA	1191.31	NA	NA	NA	NA	NA	NA	197.673	NA	93.45	NA	391.688	179.75	143.3	213	43.2	NA	61.662	NA	NA	NA	NA	310
2006-03-31	15.351	NA	71.948	NA	NA	92.95	77.95	NA	NA	18.476	27.287	66.126	NA	NA	NA	NA	NA	947.077	NA	NA	13.248	37.15	88.975	82.764	908.5	NA	38.7	57.61	NA	72.5	NA	NA	NA	194.1	NA	NA	NA	NA	NA	1187.378	NA	NA	NA	NA	NA	NA	221.712	NA	91.1	NA	419.754	177.81	143	218.9	45.4	NA	63.389	NA	NA	NA	NA	306.25
2006-04-28	16.517	NA	75.948	NA	NA	94.7	76.1	NA	NA	17.653	28.051	70.42	NA	NA	NA	NA	NA	983.939	NA	NA	13.36	32.45	89.146	81.514	814	NA	37.825	60.84	NA	71.15	NA	NA	NA	190.7	NA	NA	NA	NA	NA	1206.054	NA	NA	NA	NA	NA	NA	232.067	NA	90.5	NA	411.061	167.91	154	222.4	45.5	NA	65.071	NA	NA	NA	NA	301.75
2006-05-31	14.371	NA	76.936	NA	NA	90.6	71	NA	NA	16.784	24.842	63.595	NA	NA	NA	NA	NA	932.427	NA	NA	12.079	30.7	83.288	77.067	772.5	NA	36.35	58.7	NA	67.55	NA	NA	NA	189.7	NA	NA	NA	NA	NA	1191.31	NA	NA	NA	NA	NA	NA	228.818	NA	85.65	NA	389.452	162.57	149.2	197.7	41.15	NA	60.998	NA	NA	NA	NA	275.5
2006-06-30	14.838	NA	71.405	NA	NA	93.95	68.15	NA	NA	16.108	24.449	61.832	NA	NA	NA	NA	NA	909.742	NA	NA	11.933	29.55	81.633	77.669	844.5	NA	38.4	57.61	NA	66.2	NA	NA	NA	202.1	NA	NA	NA	NA	NA	1160	NA	NA	NA	NA	NA	NA	232.676	NA	85.45	NA	399.884	157.72	147.5	206.5	42.7	NA	59.316	NA	NA	NA	NA	268
2006-07-31	14.838	NA	70.714	NA	NA	98	68.1	NA	NA	15.598	24.231	62.33	NA	NA	NA	NA	NA	960.31	NA	NA	12.832	26.9	83.68	77.392	832.5	NA	40.325	57.86	NA	69.9	NA	NA	NA	219	NA	NA	NA	NA	NA	1136	NA	NA	NA	NA	NA	NA	230.849	NA	88.5	NA	403.361	175.28	142	219	44.75	NA	59.541	NA	NA	NA	NA	276.25
2006-08-31	15.257	NA	71.059	NA	NA	102.5	68.95	NA	NA	13.927	25.585	62.058	NA	NA	NA	NA	NA	938.098	NA	NA	13.293	36.05	86.86	74.381	858	NA	42.325	59.55	NA	70.25	NA	NA	NA	226.9	NA	NA	NA	NA	NA	1125	NA	NA	NA	NA	NA	NA	246.025	NA	93.9	NA	412.75	179.05	134.4	240.2	48.6	NA	61.943	NA	NA	NA	NA	280.5
2006-09-29	15.351	NA	74.516	NA	NA	122.7	75.5	NA	NA	15.691	26.283	65.403	NA	NA	NA	NA	NA	946.132	NA	NA	14.035	37	89.038	80.217	1080	NA	43.6	61.09	NA	73	NA	NA	NA	216.2	NA	NA	NA	NA	NA	1259	NA	NA	NA	NA	NA	NA	241.687	NA	95.7	NA	416.25	186.87	139	241.6	48.5	NA	66.523	NA	NA	NA	NA	307.25
2006-10-31	17.264	NA	75.899	NA	NA	119	76.15	NA	NA	15.969	26.873	67.799	NA	NA	NA	NA	NA	973.542	NA	NA	14.765	NA	93.307	88.924	1087	NA	42.5	67.59	NA	75.5	NA	NA	NA	217.7	NA	NA	NA	NA	NA	1321	NA	NA	NA	NA	NA	NA	242.513	NA	102	NA	434.5	199.06	141.1	245.5	49.7	NA	66.078	NA	NA	NA	NA	307.5
2006-11-30	18.057	NA	78.417	NA	NA	115.5	78	NA	NA	15.644	28.182	71.641	NA	NA	NA	NA	NA	1014.185	NA	NA	14.327	NA	93.656	92.722	1089	NA	42.3	64.71	NA	69.85	NA	NA	NA	216.5	NA	NA	NA	NA	NA	1279	NA	NA	NA	NA	NA	NA	243.753	NA	102.3	NA	439	208.87	140.8	253.75	51.15	NA	64.077	NA	NA	NA	NA	311.5
2006-12-29	20.39	NA	82.219	NA	NA	121.8	81.05	NA	NA	16.944	30.998	77.064	NA	NA	NA	NA	NA	1066.17	NA	NA	15.08	NA	97.315	97.538	1094	NA	43.3	71.51	NA	70.25	NA	NA	NA	218.5	NA	NA	NA	NA	NA	1358	NA	NA	NA	NA	NA	NA	252.222	NA	103.6	NA	461.25	224.63	145.3	269.25	54.5	NA	65.856	NA	NA	NA	NA	328
2007-01-31	20.53	NA	78.911	NA	NA	125.9	82.9	NA	NA	19.822	30.3	79.415	NA	NA	NA	NA	NA	1060.499	NA	NA	16.754	NA	107.334	109.024	1100	NA	45.625	81.73	NA	71.55	NA	NA	NA	233.7	NA	NA	NA	NA	NA	1364	NA	NA	NA	NA	NA	NA	258.626	NA	103.4	NA	464.5	227.2	156.3	295.25	59.7	NA	69.191	NA	NA	NA	NA	334.5
2007-02-28	19.084	NA	80.293	NA	NA	124.4	77.55	NA	NA	17.733	29.383	76.386	NA	NA	NA	NA	NA	1024.582	NA	NA	17.316	NA	105.504	100.503	1101	NA	45.4	80.29	NA	67.85	NA	NA	NA	217.4	NA	NA	NA	NA	NA	1378	NA	NA	NA	NA	NA	NA	256.767	NA	104	NA	458	213.33	152.6	297.75	60.05	NA	64.255	NA	NA	NA	NA	349
2007-03-30	19.41	NA	76.195	NA	NA	126.5	80.05	NA	NA	19.358	29.667	78.827	NA	NA	NA	NA	NA	1062.39	NA	NA	18.63	NA	106.027	108.191	1100	NA	47.325	87.93	NA	69.7	NA	NA	NA	215	NA	NA	NA	NA	NA	1451	NA	NA	NA	NA	NA	NA	252.016	NA	111	NA	439.25	230.37	150	321.25	64.95	NA	64.21	NA	NA	NA	NA	350.75
2007-04-30	22.863	NA	82.466	NA	NA	132.4	80.05	NA	NA	18.662	32.024	86.285	NA	NA	NA	NA	NA	1074.677	NA	NA	19.08	NA	113.52	109.951	1101	NA	47.975	86.84	NA	70.45	NA	NA	NA	228.2	NA	NA	NA	NA	NA	1543	NA	NA	NA	NA	NA	NA	259.039	NA	114.2	NA	426.5	239.19	158.5	348	70.65	NA	70.391	NA	NA	NA	NA	353
2007-05-31	24.449	NA	88.244	NA	NA	127.9	79	NA	NA	19.404	32.898	84.206	NA	NA	NA	NA	NA	1101.142	NA	NA	20.945	NA	118.05	112.174	1101	NA	47.7	83.37	NA	68.85	NA	NA	NA	224.8	NA	NA	NA	NA	NA	1595	NA	NA	NA	NA	NA	NA	272.466	NA	116.6	NA	431.25	228.49	152.7	351	71	NA	71.058	NA	NA	NA	NA	374.75
2007-06-29	25.942	NA	93.774	NA	NA	121.1	79.75	NA	NA	18.712	32.09	78.963	NA	NA	NA	NA	NA	1143.676	NA	NA	19.754	NA	115.698	104.3	1101	NA	46.6	79.5	NA	69	NA	NA	NA	217.4	NA	NA	NA	NA	NA	1452	NA	NA	NA	NA	NA	NA	267.715	NA	111.9	NA	418.75	237.01	146.9	349	69.5	NA	65.455	NA	NA	NA	NA	379.25
2007-07-31	27.575	NA	83.306	NA	NA	113.6	73.65	NA	NA	17.725	33.312	72.691	NA	NA	NA	NA	NA	1071.842	NA	NA	19.125	NA	112.3	105.782	1096	NA	46.5	72.45	NA	65.3	NA	NA	NA	214.6	NA	NA	NA	NA	NA	1460	NA	NA	NA	NA	NA	NA	247.471	NA	104	NA	411.5	228	141.2	366.5	70.95	NA	60.075	NA	NA	NA	NA	354
2007-08-31	27.715	NA	77.775	NA	NA	110.7	66.1	NA	NA	15.139	32.657	71.737	NA	NA	NA	NA	NA	1031.198	NA	NA	17.979	NA	113.781	109.765	1096	NA	52.55	65.35	NA	63.75	NA	NA	NA	210	NA	NA	NA	NA	NA	1444	NA	NA	NA	NA	NA	NA	242.72	NA	101.7	NA	424.5	226.1	138.1	361.75	67.9	NA	56.028	NA	NA	NA	NA	345.75
2007-09-28	28.611	NA	67.998	NA	NA	117.8	NA	NA	NA	13.456	33.683	70.238	NA	NA	NA	NA	NA	NA	NA	NA	19.563	NA	112.038	NA	NA	NA	52.3	62.57	NA	64.25	NA	NA	NA	211.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	255.628	NA	103.7	NA	442.75	251	130.3	382	NA	NA	55.673	NA	NA	NA	NA	349.25
2007-10-31	32.512	NA	68.788	NA	NA	123.1	NA	NA	NA	13.917	36.085	70.783	NA	NA	NA	NA	NA	NA	NA	NA	22.518	NA	115.001	NA	NA	NA	53.45	66.89	NA	61.6	NA	NA	NA	197.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	270.864	NA	108.7	NA	428.25	278.25	144.6	370	NA	NA	55.095	NA	NA	NA	NA	348.75
2007-11-30	30.963	NA	62.319	NA	NA	109.3	NA	NA	NA	9.403	33.924	61.924	NA	NA	NA	NA	NA	NA	NA	NA	21.507	NA	106.114	NA	NA	NA	54.3	64.4	NA	64.35	NA	NA	NA	215.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	269.171	NA	83.95	NA	430	278.5	141.5	317	NA	NA	50.87	NA	NA	NA	NA	329.25
2007-12-31	30.44	NA	60.492	NA	NA	111.5	NA	NA	NA	9.901	33.924	61.878	NA	NA	NA	NA	NA	NA	NA	NA	21.035	NA	105.679	NA	NA	NA	52	60.6	NA	62.1	NA	NA	NA	195.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	239.546	NA	80.45	NA	442	288.5	140.6	341.25	NA	NA	46.601	NA	NA	NA	NA	332.5
2008-01-31	25.009	NA	55.504	NA	NA	95.35	NA	NA	NA	8.096	26.829	55.245	NA	NA	NA	NA	NA	NA	NA	NA	16.81	NA	91.129	NA	NA	NA	48.3	53.05	NA	54.5	NA	NA	NA	195.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	220.501	NA	80.4	NA	428.5	285	137.8	289.25	NA	NA	39.416	NA	NA	NA	NA	306
2008-02-29	24.841	NA	54.22	NA	NA	94.5	NA	NA	NA	8.435	26.545	47.249	NA	NA	NA	NA	NA	NA	NA	NA	17.462	NA	93.22	NA	NA	NA	49.95	50.7	NA	51.45	NA	NA	NA	204.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	222.405	NA	84.1	NA	398.25	299.75	146.7	308.5	NA	NA	30.558	NA	NA	NA	NA	328.25
2008-03-31	24.879	NA	56.64	NA	NA	98.7	NA	NA	NA	7.964	24.318	45.932	NA	NA	NA	NA	NA	NA	NA	NA	16.451	NA	90.868	NA	NA	NA	49.625	46.2	NA	50.9	NA	NA	NA	186.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	233.62	NA	86.75	NA	340.25	291	138.9	265.5	NA	NA	25.666	NA	NA	NA	NA	312.75
2008-04-30	29.712	NA	61.381	NA	NA	113.7	NA	NA	NA	10.738	27.571	52.429	NA	NA	NA	NA	NA	NA	NA	NA	17.282	NA	88.777	NA	NA	NA	49.7	37.52	NA	52.7	NA	NA	NA	172.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	262.823	NA	86.4	NA	370	309.5	142.8	280	NA	NA	32.683	NA	NA	NA	NA	317.25
2008-05-30	31.597	NA	58.714	NA	NA	118.6	NA	NA	NA	10.926	28.357	48.249	NA	NA	NA	NA	NA	NA	NA	NA	19.17	NA	84.944	NA	NA	NA	51.25	41.1	NA	54.75	NA	NA	NA	179.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	248.222	NA	80.95	NA	364	317.5	146.6	291.75	NA	NA	25.1	NA	NA	NA	NA	305.75
2008-06-30	27.118	NA	50.072	NA	NA	107.6	NA	NA	NA	9.988	24.842	42.615	NA	NA	NA	NA	NA	NA	NA	NA	15.507	NA	72.093	NA	NA	NA	46.16	33.36	NA	56.25	NA	NA	NA	184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	231.081	NA	68.05	NA	340.75	332.25	140.8	255.25	NA	NA	21.44	NA	NA	NA	NA	261.5
2008-07-31	26.439	NA	47.682	NA	NA	98.95	NA	NA	NA	10.056	27.527	47.931	NA	NA	NA	NA	NA	NA	NA	NA	15.057	NA	65.123	NA	NA	NA	46.08	32.4	NA	62.45	NA	NA	NA	194.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	244.053	NA	65.6	NA	339	307.25	145.5	245	NA	NA	20.38	NA	NA	NA	NA	277.25
2008-08-29	25.775	NA	51.257	NA	NA	94.5	NA	NA	NA	9.565	28.095	46.477	NA	NA	NA	NA	NA	NA	NA	NA	15.125	NA	69.131	NA	NA	NA	48.6	37.06	NA	61.55	NA	NA	NA	186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181.014	NA	67.95	NA	353.75	296	152.5	260	NA	NA	24.14	NA	NA	NA	NA	288.5
2008-09-30	20.058	55.49	47.643	NA	NA	75.2	NA	NA	NA	NA	21.35	45.341	NA	NA	NA	NA	NA	NA	NA	NA	12.226	NA	70.569	NA	NA	NA	48.2	37.06	NA	58.55	NA	NA	NA	174.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	144.901	NA	60.7	NA	331.5	237.2	154	203.5	NA	NA	18.46	NA	NA	NA	NA	306
2008-10-31	14.198	59.28	39.643	NA	NA	61.65	NA	NA	NA	NA	24.38	39.453	NA	NA	NA	NA	NA	NA	NA	NA	10.118	NA	57.283	NA	NA	NA	45	19.81	NA	58.4	NA	NA	NA	176.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	93.659	NA	47.76	NA	353	216	149.3	180	NA	NA	19.35	NA	NA	NA	NA	233
2008-11-28	14.891	53.11	35.594	NA	NA	67.5	NA	NA	NA	NA	21.08	32.402	NA	NA	NA	NA	NA	NA	NA	NA	8.935	NA	46.915	NA	NA	NA	43.94	18.42	NA	56.5	NA	NA	NA	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.957	NA	49.5	NA	347.25	218.2	140.7	143	NA	NA	15.15	NA	NA	NA	NA	236.5
2008-12-31	14.796	57.73	35.337	NA	NA	78.5	NA	NA	NA	NA	20.28	25.896	NA	NA	NA	NA	NA	NA	NA	NA	8.985	NA	52.534	NA	NA	NA	41.6	21.42	NA	52.7	NA	NA	NA	162.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65.201	NA	50.3	NA	339.5	200.4	133.4	145.8	NA	NA	14.84	NA	NA	NA	NA	227
2009-01-30	14.378	61.42	38.576	NA	NA	72.25	NA	NA	NA	NA	17	27.114	NA	NA	NA	NA	NA	NA	NA	NA	7.771	NA	40.895	NA	NA	NA	40.18	17.91	NA	48.08	NA	NA	NA	163.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.916	NA	30.94	NA	365.75	225.5	140.3	129.9	NA	NA	14.64	NA	NA	NA	NA	210
2009-02-27	13.571	53.84	35.377	NA	NA	66.65	NA	NA	NA	NA	15.45	26.278	NA	NA	NA	NA	NA	NA	NA	NA	6.122	NA	33.977	NA	NA	NA	38.34	18.69	NA	42.68	NA	NA	NA	133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.783	NA	14.53	NA	352	250.5	135.8	131	NA	NA	11.06	NA	NA	NA	NA	166.8
2009-03-31	15.091	50.49	35.139	NA	NA	72.85	NA	NA	NA	NA	17.78	31.493	NA	NA	NA	NA	NA	NA	NA	NA	6.293	NA	35.354	NA	NA	NA	38.48	19.42	NA	43.08	NA	NA	NA	156.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.739	NA	18.64	NA	319.75	229.4	126.8	137.5	NA	NA	10.7	NA	NA	NA	NA	180.1
2009-04-30	15.547	50.78	44.66	NA	NA	84.7	NA	NA	NA	NA	20.6	40.525	NA	NA	NA	NA	NA	NA	NA	NA	8.54	NA	50.923	NA	NA	NA	37.36	23.46	NA	43.4	NA	NA	NA	144.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.466	NA	27.48	NA	299	245	116	160.3	NA	NA	15.95	NA	NA	NA	NA	214.2
2009-05-29	16.601	53.55	45.826	NA	NA	84.5	NA	NA	NA	NA	23.18	43.233	NA	NA	NA	NA	NA	NA	NA	NA	10.077	NA	51.319	NA	NA	NA	38.7	24.54	NA	42.5	NA	NA	NA	145.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.466	NA	34.58	NA	315.25	259	109.5	177	NA	NA	15.93	NA	NA	NA	NA	198.4
2009-06-30	16.221	55.25	44.7	NA	NA	80.65	NA	NA	NA	NA	22.58	45.069	NA	NA	NA	NA	NA	NA	NA	NA	9.479	NA	56.442	NA	NA	NA	40.92	23.72	NA	44.04	NA	NA	NA	147.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84.473	NA	35.94	NA	333.5	252.25	104.9	174.3	NA	NA	13.29	NA	NA	NA	NA	191.4
2009-07-31	19.015	57.29	50.862	NA	NA	85.2	NA	NA	NA	NA	26.26	45.886	NA	NA	NA	NA	NA	NA	NA	NA	11.439	NA	61.809	NA	NA	NA	43.98	25.38	NA	48.94	NA	NA	NA	168.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	101.046	NA	41	NA	350.75	246.6	120.1	195.3	NA	NA	15.61	NA	NA	NA	NA	210
2009-08-31	19.795	59.38	50.22	NA	NA	95.9	NA	NA	NA	NA	28.82	49.021	NA	NA	NA	NA	NA	NA	NA	NA	12.102	NA	68	NA	NA	NA	43.98	32.34	NA	49.08	NA	NA	NA	168.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	113.028	NA	48.82	NA	366	249	123.9	228.1	NA	NA	19.54	NA	NA	NA	NA	232.7
